REFDES,PIN_NUMBER,SYM_NAME,COMP_DEVICE_TYPE,PAD_STACK_NAME,PIN_X,PIN_Y,NET_NAME
BGA,L17,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-3325,2727.981,VDD_SOC
BGA,L19,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2625,2727.981,VDD_SOC
BGA,L21,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1925,2727.981,VDD_SOC
BGA,L23,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1225,2727.981,VDD_SOC
BGA,L25,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-525,2727.981,VDD_SOC
BGA,L27,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,175,2727.981,VDD_ARM
BGA,L29,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,875,2727.981,VDD_ARM
BGA,L31,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1575,2727.981,DEPOP
BGA,L33,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2275,2727.981,DEPOP
BGA,L35,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2975,2727.981,DEPOP
BGA,L37,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,3675,2727.981,VSS
BGA,L39,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4375,2727.981,VDD_SOC
BGA,L41,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5075,2727.981,VDD_ANA_1P8
BGA,L43,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5775,2727.981,VSS
BGA,L45,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6475,2727.981,GPIO_IO05
BGA,L47,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7175,2727.981,VSS
BGA,L49,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7875,2727.981,GPIO_IO06
BGA,L51,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8575,2727.981,GPIO_IO07
BGA,M2,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-8575,2121.763,DRAM_DMI1_B
BGA,M4,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7875,2121.763,DRAM_DQ12_B
BGA,M6,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7175,2121.763,VSS
BGA,M8,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-6475,2121.763,DRAM_DQ02_B
BGA,M10,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5775,2121.763,DRAM_DQ01_B
BGA,M12,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5075,2121.763,VSS
BGA,M14,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-4375,2121.763,VSS
BGA,M16,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-3675,2121.763,VDD_SOC
BGA,M18,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2975,2121.763,VSS
BGA,M20,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2275,2121.763,VDD_SOC
BGA,M22,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1575,2121.763,DEPOP
BGA,M24,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-875,2121.763,DEPOP
BGA,M26,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-175,2121.763,DEPOP
BGA,M28,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,525,2121.763,VSS
BGA,M30,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1225,2121.763,VSS
BGA,M32,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1925,2121.763,DEPOP
BGA,M34,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2625,2121.763,DEPOP
BGA,M36,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,3325,2121.763,DEPOP
BGA,M38,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4025,2121.763,VDD_ARM
BGA,M40,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4725,2121.763,VDD_SOC
BGA,M42,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5425,2121.763,VSS
BGA,M44,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6125,2121.763,GPIO_IO08
BGA,M46,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6825,2121.763,GPIO_IO09
BGA,M48,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7525,2121.763,GPIO_IO10
BGA,M50,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8225,2121.763,VSS
BGA,M52,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8925,2121.763,GPIO_IO11
BGA,N1,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-8925,1515.545,DRAM_DQ15_B
BGA,N3,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-8225,1515.545,VSS
BGA,N5,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7525,1515.545,DRAM_DQ14_B
BGA,N7,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-6825,1515.545,DRAM_DQ00_B
BGA,N9,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-6125,1515.545,VSS
BGA,N11,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5425,1515.545,DRAM_DQ03_B
BGA,N13,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-4725,1515.545,DEPOP
BGA,N15,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-4025,1515.545,DEPOP
BGA,N17,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-3325,1515.545,DEPOP
BGA,N19,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2625,1515.545,VDD_SOC
BGA,N21,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1925,1515.545,DEPOP
BGA,N23,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1225,1515.545,DEPOP
BGA,N25,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-525,1515.545,DEPOP
BGA,N27,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,175,1515.545,VDD_ARM
BGA,N29,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,875,1515.545,VDD_ARM
BGA,N31,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1575,1515.545,VDD_ARM
BGA,N33,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2275,1515.545,VDD_ARM
BGA,N35,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2975,1515.545,VDD_ARM
BGA,N37,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,3675,1515.545,VDD_ARM
BGA,N39,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4375,1515.545,VSS
BGA,N41,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5075,1515.545,VDD_SOC
BGA,N43,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5775,1515.545,VSS
BGA,N45,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6475,1515.545,GPIO_IO12
BGA,N47,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7175,1515.545,VSS
BGA,N49,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7875,1515.545,GPIO_IO13
BGA,N51,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8575,1515.545,GPIO_IO14
BGA,P2,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-8575,909.327,DRAM_DQ09_B
BGA,P4,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7875,909.327,DRAM_DQ11_B
BGA,P6,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7175,909.327,VSS
BGA,P8,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-6475,909.327,DRAM_DQS1_C_B
BGA,P10,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5775,909.327,DRAM_DQS1_T_B
BGA,P12,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5075,909.327,VDDQ_DDR
BGA,P14,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-4375,909.327,DEPOP
BGA,P16,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-3675,909.327,DEPOP
BGA,P18,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2975,909.327,DEPOP
BGA,P20,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2275,909.327,VSS
BGA,P22,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1575,909.327,VSS
BGA,P24,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-875,909.327,VSS
BGA,P26,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-175,909.327,VSS
BGA,P28,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,525,909.327,VSS
BGA,P30,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1225,909.327,VDD_ARM
BGA,P32,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1925,909.327,VSS
BGA,P34,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2625,909.327,VSS
BGA,P36,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,3325,909.327,VDD_ARM
BGA,P38,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4025,909.327,VSS
BGA,P40,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4725,909.327,VDD_SOC
BGA,P42,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5425,909.327,NVCC_AON
BGA,P44,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6125,909.327,GPIO_IO15
BGA,P46,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6825,909.327,GPIO_IO16
BGA,P48,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7525,909.327,GPIO_IO17
BGA,P50,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8225,909.327,VSS
BGA,P52,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8925,909.327,GPIO_IO18
BGA,R1,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-8925,303.109,DRAM_DQ10_B
BGA,R3,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-8225,303.109,VSS
BGA,R5,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7525,303.109,DRAM_DQ08_B
BGA,R7,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-6825,303.109,DRAM_WCK1_C_B
BGA,R9,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-6125,303.109,VSS
BGA,R11,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5425,303.109,DRAM_CA7_B
BGA,R13,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-4725,303.109,VDDQ_DDR
BGA,R15,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-4025,303.109,VSS
BGA,R17,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-3325,303.109,VDD_DDR_0P8
BGA,R19,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2625,303.109,VDD_SOC
BGA,R21,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1925,303.109,VDD_SOC
BGA,R23,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1225,303.109,VDD_SOC
BGA,R25,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-525,303.109,VDD_SOC
BGA,R27,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,175,303.109,VDD_ARM
BGA,R29,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,875,303.109,VDD_ARM
BGA,R31,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1575,303.109,VDD_ARM
BGA,R33,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2275,303.109,VDD_ARM
BGA,R35,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2975,303.109,VDD_ARM
BGA,R37,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,3675,303.109,VDD_ARM
BGA,R39,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4375,303.109,VDD_SOC
BGA,R41,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5075,303.109,NVCC_AON
BGA,R43,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5775,303.109,VSS
BGA,R45,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6475,303.109,GPIO_IO19
BGA,R47,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7175,303.109,VSS
BGA,R49,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7875,303.109,GPIO_IO20
BGA,R51,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8575,303.109,GPIO_IO21
BGA,T2,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-8575,-303.109,DRAM_CA3_B
BGA,T4,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7875,-303.109,DRAM_CA2_B
BGA,T6,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7175,-303.109,VSS
BGA,T8,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-6475,-303.109,DRAM_WCK1_T_B
BGA,T10,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5775,-303.109,DRAM_CA5_B
BGA,T12,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5075,-303.109,VDDQ_DDR
BGA,T14,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-4375,-303.109,VSS
BGA,T16,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-3675,-303.109,VDD_DDR_0P8
BGA,T18,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2975,-303.109,VDD_DDR_0P8
BGA,T20,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2275,-303.109,VSS
BGA,T22,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1575,-303.109,VSS
BGA,T24,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-875,-303.109,VSS
BGA,T26,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-175,-303.109,VSS
BGA,T28,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,525,-303.109,VSS
BGA,T30,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1225,-303.109,DEPOP
BGA,T32,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1925,-303.109,DEPOP
BGA,T34,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2625,-303.109,DEPOP
BGA,T36,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,3325,-303.109,VSS
BGA,T38,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4025,-303.109,VSS
BGA,T40,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4725,-303.109,NVCC_GPIO
BGA,T42,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5425,-303.109,VSS
BGA,T44,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6125,-303.109,GPIO_IO22
BGA,T46,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6825,-303.109,GPIO_IO23
BGA,T48,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7525,-303.109,GPIO_IO24
BGA,T50,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8225,-303.109,VSS
BGA,T52,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8925,-303.109,GPIO_IO25
BGA,U1,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-8925,-909.327,DRAM_DTO
BGA,U3,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-8225,-909.327,VSS
BGA,U5,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7525,-909.327,DRAM_CA4_B
BGA,U7,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-6825,-909.327,DRAM_CA0_B
BGA,U9,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-6125,-909.327,VSS
BGA,U11,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5425,-909.327,DRAM_CA6_B
BGA,U13,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-4725,-909.327,DEPOP
BGA,U15,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-4025,-909.327,DEPOP
BGA,U17,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-3325,-909.327,DEPOP
BGA,U19,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2625,-909.327,VDD_SOC
BGA,U21,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1925,-909.327,VDD_SOC
BGA,U23,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1225,-909.327,VDD_SOC
BGA,U25,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-525,-909.327,VDD_SOC
BGA,U27,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,175,-909.327,VDD_ARM
BGA,U29,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,875,-909.327,VDD_ARM
BGA,U31,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1575,-909.327,DEPOP
BGA,U33,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2275,-909.327,DEPOP
BGA,U35,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2975,-909.327,DEPOP
BGA,U37,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,3675,-909.327,VSS
BGA,U39,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4375,-909.327,VDD_SOC
BGA,U41,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5075,-909.327,NVCC_GPIO
BGA,U43,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5775,-909.327,VSS
BGA,U45,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6475,-909.327,GPIO_IO26
BGA,U47,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7175,-909.327,VSS
BGA,U49,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7875,-909.327,GPIO_IO27
BGA,U51,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8575,-909.327,GPIO_IO28
BGA,V2,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-8575,-1515.545,DRAM_LP4CKE_LP5CS1_B
BGA,V4,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7875,-1515.545,DRAM_CA1_B
BGA,V6,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7175,-1515.545,VSS
BGA,V8,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-6475,-1515.545,DRAM_CK_T_B
BGA,V10,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5775,-1515.545,DRAM_CK_C_B
BGA,V12,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5075,-1515.545,VDD2H_DDR
BGA,V14,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-4375,-1515.545,DEPOP
BGA,V16,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-3675,-1515.545,DEPOP
BGA,V18,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2975,-1515.545,DEPOP
BGA,V20,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2275,-1515.545,VSS
BGA,V22,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1575,-1515.545,VSS
BGA,V24,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-875,-1515.545,VDD_SOC
BGA,V26,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-175,-1515.545,VSS
BGA,V28,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,525,-1515.545,VSS
BGA,V30,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1225,-1515.545,VDD_SOC
BGA,V32,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1925,-1515.545,VSS
BGA,V34,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2625,-1515.545,VDD_SOC
BGA,V36,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,3325,-1515.545,VSS
BGA,V38,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4025,-1515.545,VDD_SOC
BGA,V40,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4725,-1515.545,VSS
BGA,V42,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5425,-1515.545,VDD_ARM_SENSE
BGA,V44,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6125,-1515.545,GPIO_IO29
BGA,V46,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6825,-1515.545,GPIO_IO30
BGA,V48,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7525,-1515.545,GPIO_IO31
BGA,V50,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8225,-1515.545,VSS
BGA,V52,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8925,-1515.545,GPIO_IO32
BGA,W1,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-8925,-2121.763,DRAM_CA1_A
BGA,W3,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-8225,-2121.763,VSS
BGA,W5,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7525,-2121.763,DRAM_LP4CKE_LP5CS0_B
BGA,W7,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-6825,-2121.763,DRAM_ATO
BGA,W9,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-6125,-2121.763,VSS
BGA,W11,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5425,-2121.763,DRAM_ZN
BGA,W13,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-4725,-2121.763,VDD2H_DDR
BGA,W15,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-4025,-2121.763,VSS
BGA,W17,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-3325,-2121.763,VDD_DDR_0P8
BGA,W19,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2625,-2121.763,VDD_SOC
BGA,W21,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1925,-2121.763,VDD_SOC
BGA,W23,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1225,-2121.763,DEPOP
BGA,W25,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-525,-2121.763,DEPOP
BGA,W27,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,175,-2121.763,DEPOP
BGA,W29,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,875,-2121.763,VDD_SOC
BGA,W31,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1575,-2121.763,VSS
BGA,W33,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2275,-2121.763,VDD_SOC
BGA,W35,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2975,-2121.763,VSS
BGA,W37,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,3675,-2121.763,VDD_SOC
BGA,W39,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4375,-2121.763,VSS
BGA,W41,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5075,-2121.763,VSS_ARM_SENSE
BGA,W43,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5775,-2121.763,VSS
BGA,W45,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6475,-2121.763,GPIO_IO33
BGA,W47,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7175,-2121.763,VSS
BGA,W49,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7875,-2121.763,GPIO_IO34
BGA,W51,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8575,-2121.763,GPIO_IO35
BGA,Y2,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-8575,-2727.981,DRAM_CA0_A
BGA,Y4,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7875,-2727.981,DRAM_LP4CKE_LP5CS0_A
BGA,Y6,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-7175,-2727.981,VSS
BGA,Y8,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-6475,-2727.981,DRAM_CK_T_A
BGA,Y10,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5775,-2727.981,DRAM_CK_C_A
BGA,Y12,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-5075,-2727.981,VDDQ_DDR
BGA,Y14,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-4375,-2727.981,VSS
BGA,Y16,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-3675,-2727.981,VDD_DDR_0P8
BGA,Y18,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2975,-2727.981,VDD_DDR_0P8
BGA,Y20,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-2275,-2727.981,VDD_SOC
BGA,Y22,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-1575,-2727.981,VSS
BGA,Y24,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-875,-2727.981,DEPOP
BGA,Y26,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,-175,-2727.981,DEPOP
BGA,Y28,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,525,-2727.981,DEPOP
BGA,Y30,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1225,-2727.981,VDD_SOC
BGA,Y32,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,1925,-2727.981,VSS
BGA,Y34,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,2625,-2727.981,VDD_SOC
BGA,Y36,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,3325,-2727.981,VSS
BGA,Y38,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4025,-2727.981,VDD_SOC
BGA,Y40,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,4725,-2727.981,VSS
BGA,Y42,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,5425,-2727.981,VDD_ANAVDET_1P8
BGA,Y44,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6125,-2727.981,AUD_P_UTIL
BGA,Y46,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,6825,-2727.981,AUD_N_HPD
BGA,Y48,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,7525,-2727.981,GPIO_IO36
BGA,Y50,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8225,-2727.981,VSS
BGA,Y52,UNNAMED_BGA,UNNAMED_BGA,BGA_450_350,8925,-2727.981,GPIO_IO37
